ClaimID,PolicyID,ClaimType,ClaimAmount,ClaimStatus,ClaimDate,AdjusterID
d2887728-790a-48eb-ad45-5da25b664e88,10487,Accident,166.27,Paid,2025-03-29,20
80ff5afb-5053-4497-851e-8dbeac29b913,10754,Liability,536.17,Paid,2025-04-02,35
de3f9449-c2ae-4739-824b-2656a073d20d,10420,Accident,631.78,Paid,2024-06-08,9
1e78b52e-b58b-420e-8260-eadc10ee75e6,10537,Liability,2184.48,Denied,2024-06-12,13
00e459ca-91b2-40d6-9d67-8f2598261b30,10705,Accident,341.32,Paid,2025-06-10,46
e93f851d-c2f9-49d9-a66f-498dac16aa3b,10081,Liability,1903.74,Open,2021-06-12,28
c090aa6b-b495-4494-b103-944f23111d7b,10010,Accident,686.14,In Review,2024-11-30,37
c644a65c-ef57-4039-97c1-3d7402716d13,10909,Accident,768.65,Paid,2024-01-09,36
6092c6bf-f7ba-4edb-a8e7-39f8f467b576,10640,Liability,1264.06,Open,2022-03-02,8
3e1f9107-caa0-4bac-a7c8-d974d9148b6c,10702,Accident,375.36,Paid,2024-06-14,10
01c4b238-3441-4516-9df4-03a2afbd0b15,10033,Theft,149.22,Closed,2024-06-02,27
03b235cb-716c-4ea0-b485-416edf3e94d1,10209,Medical,144.45,Paid,2024-10-24,48
1b9d66cc-6e49-42e8-9f55-d61e539931b1,10743,Fire,1042.64,Paid,2020-11-30,13
d18ec103-b560-47e7-a146-e3d1b27093dd,10499,Theft,2510.59,Paid,2022-10-19,2
485c1a98-cf11-45f7-853e-7d9285ce4189,10304,Liability,878.05,In Review,2024-11-14,39
d3a79060-3b14-4686-b295-65d5dcae0d20,10155,Liability,2265.54,In Review,2025-05-20,39
18d058c7-ffa9-443d-9441-9317a01dafc9,10309,Accident,1640.73,Paid,2023-06-12,2
c19e55b5-cfb6-40f6-a520-b3e5d0bd6983,10658,Fire,1057.07,Paid,2024-12-02,50
11c057d0-7719-44fe-95ce-4c58894ee9d8,10149,Medical,174.73,Paid,2025-06-07,39
e5ea491a-6761-4426-bdac-0424f7f28ffe,10124,Medical,134.73,In Review,2021-01-03,24
d6e94825-ca30-4140-ad04-e0e9886054f1,10842,Accident,1151.95,Closed,2022-10-28,32
6866e0e3-9cbc-4e43-b9ff-ee34b7b52494,10768,Medical,555.12,Paid,2024-05-31,13
0fc8f7cb-93d1-4be7-9ff5-49027a61b44b,10394,Accident,1261.54,Paid,2025-03-14,49
05ceed7f-bdb8-4af4-8d60-3b8e8421f96c,10811,Theft,1843.29,Open,2024-07-26,27
9bb50fa5-5efb-4efa-8bd5-0b7ca45139f8,10488,Accident,182.55,In Review,2024-10-03,13
3e1c4e61-8f02-4ef9-bd7f-e1192c7c9b40,10846,Accident,806.12,Paid,2024-07-12,29
01aa5f0e-fcbd-41e4-885b-623e830a027d,10985,Liability,307.11,Paid,2022-02-28,21
a70058ec-a95e-4e0f-a6c4-2fe15feb313a,10608,Medical,674.16,Closed,2024-03-16,28
b3d5dc07-5238-4f8a-8515-61ed115b0881,10329,Medical,1257.49,Closed,2023-11-20,39
e784ef23-2a7b-44c1-b6d8-27035c662ec5,10203,Medical,347.42,In Review,2024-02-22,26
e4983605-38ea-47f7-ab89-8b0cd4012679,10497,Liability,1367.0,Open,2023-04-03,37
f1fd8167-189f-4cf6-be96-21eeaee208ff,10234,Liability,1364.71,Denied,2025-04-16,42
8c366420-cb43-43ea-88fe-c42d3c2ed744,10067,Theft,424.89,Denied,2023-04-18,29
d7b1ff39-63c8-4c9a-83cf-314d462918bd,10092,Medical,389.32,Closed,2024-11-21,3
0a055828-ca99-4406-a19b-947e90303fb2,10527,Accident,184.35,Denied,2025-05-19,26
07fae3af-e229-405d-8a82-c032a746fb3a,10572,Theft,1402.05,Denied,2022-12-25,34
5ddd4616-c52f-45ac-8d27-79ef12d7bd75,10271,Theft,2067.1,Paid,2024-01-20,29
7f3bc9bd-fe33-4eb1-9e57-2854f4a5401f,10199,Medical,1213.22,Closed,2025-03-06,50
60389e3b-047b-4d31-b50a-2c0b9c4a3b7a,10919,Fire,2313.6,Paid,2025-05-13,28
b80ea631-6020-4507-a449-237a94f8a51f,10348,Fire,317.31,In Review,2022-11-01,4
2a35d7ac-39a3-418b-ba49-507317a40de5,10557,Liability,583.29,Open,2024-06-26,30
6d44d0fa-eb9d-462d-9610-388bc5aaca73,10184,Medical,891.75,Paid,2025-05-01,33
5cd7c616-c103-41f3-bc49-a3e4410d2f06,10924,Theft,1243.09,Paid,2024-04-26,38
60bee048-d169-4309-9d7e-3c22b4e8552e,10665,Liability,152.38,Paid,2024-01-06,27
427c1d2d-5f09-445d-b28c-6a91308b78b0,10583,Fire,1297.23,Paid,2023-03-24,12
960515bc-6f1a-44a2-9517-6124820c8b51,10571,Medical,873.01,Denied,2023-10-14,46
24a363b7-cb28-4068-8cef-b327f39b8545,10523,Accident,2622.46,Closed,2023-05-21,6
328ba67c-a9d0-4d0c-833d-57748e4c85b1,10137,Fire,515.71,Paid,2023-01-03,42
2a406c37-9399-41bb-ad6d-9b8ce3bc4b98,10943,Accident,1718.0,In Review,2025-04-26,8
aeee6541-b4f1-4d70-9f0a-fafe85dd846c,10001,Theft,320.76,Paid,2024-08-17,29
a7cb8407-59eb-49ac-b69b-fecde952ee9a,10327,Fire,1416.63,Paid,2024-08-23,46
b42bceba-2beb-46d0-a0a5-35febbe04441,10403,Medical,705.88,In Review,2024-04-17,33
768881e7-b990-4401-abc3-5fb097cbefa9,10548,Liability,857.87,Open,2023-12-25,25
b0945c25-6866-4325-8909-d7ac72532439,10256,Liability,752.28,Paid,2023-10-11,50
ce4d71eb-bf26-48dd-bdfc-c9b8ace00e86,10071,Accident,2181.35,Open,2022-05-20,37
deddad17-8f98-44e1-baa1-b95baa022a6e,10552,Accident,948.45,Paid,2024-01-20,10
401274da-ef1e-4741-8343-28c7e64ed106,10268,Accident,1843.41,Closed,2025-05-13,4
12e0289a-3a38-4f0f-87b2-1831d2ca4ac4,10471,Medical,61.97,Paid,2024-09-16,47
b59a2901-2ec6-421b-b769-6a196cbb39f9,10552,Medical,1064.03,Paid,2024-05-12,12
02a11563-e480-48f2-8277-efbdc272e19f,10202,Theft,96.43,Closed,2024-06-10,13
73cce82a-ba0d-4ace-8926-cad5229e1280,10399,Theft,961.85,In Review,2025-05-06,17
d3a4e015-a31b-4536-b4d1-7fe07b401866,10498,Theft,118.47,Paid,2024-12-26,32
72c38325-5863-4414-bfbb-52dbca66d7c2,10164,Liability,1472.21,Closed,2024-10-17,39
111e40c5-5c66-4d37-8d71-7180593326fe,10081,Medical,1503.35,Paid,2024-05-14,38
5fffaa80-dd0d-47f7-9346-a2846cb6c5c2,10086,Medical,973.05,Paid,2024-11-05,29
cd1c5305-46b7-45f3-8c29-e24f25a36bb0,10663,Theft,195.88,In Review,2025-05-28,1
34d1e49e-b273-4c12-a337-161354c20795,10994,Accident,1653.03,Closed,2024-01-21,18
11c361be-9601-4b10-ac9d-d96bcdf85ce6,10455,Liability,121.16,In Review,2024-09-11,14
8dadb38d-96f3-4bed-b740-6a02deaa09be,10084,Theft,258.61,Paid,2022-01-30,4
6fcf0cd0-6f9d-4605-bdbd-a72ee55709ca,10347,Fire,650.07,Paid,2024-02-21,3
343ccc36-ad23-4a10-a0bd-d27a1a20d7be,10184,Liability,1993.75,Closed,2024-11-04,20
f8548c07-9adf-4fae-837e-34ff20562674,10381,Fire,536.79,Open,2021-10-30,4
516a50b6-3579-486d-abea-135cf3104bae,10219,Theft,865.87,Paid,2024-05-20,12
4151e36b-e118-484c-aaa9-b248a0909f6a,10460,Accident,208.5,In Review,2023-12-23,40
d1e55aa1-c3a9-4fcf-865b-01302cdade25,10419,Liability,1253.68,Denied,2025-03-27,36
196b80b3-35d7-47c7-9b2f-a648c87c61be,10484,Accident,509.55,Open,2024-11-09,48
7a981d1b-b080-4e39-a60a-5fe11b49ab26,10172,Liability,47.23,Paid,2023-12-31,3
0d6699ac-0ada-49e4-a0f5-98dda81bb866,10221,Theft,1058.71,Closed,2021-01-03,21
f0f18ee1-83f1-42ee-a77a-bab028e170c9,10690,Fire,576.32,Closed,2025-02-02,5
f3d46760-de9f-4722-b213-bc0a51e206d9,10586,Medical,356.21,Closed,2025-04-06,5
456ac40d-0f91-4125-8d35-48e3b53b5d9f,10643,Fire,350.82,Paid,2023-03-25,8
9cc2cb5d-529d-4217-928a-218d16450ee3,10127,Fire,1371.27,Paid,2021-10-19,27
db567d2d-8d18-4853-a628-721100b3db81,10674,Liability,1029.42,Paid,2023-11-08,14
17245ead-f4d3-49c4-a4ca-f27fb68c69d2,10712,Liability,263.29,Paid,2024-01-26,37
fae2664f-4c50-41a2-82c3-7e4b48698975,10926,Liability,177.6,Open,2024-05-03,31
957846fa-019f-49e0-8e82-d9055ac2b249,10773,Liability,239.91,Open,2024-01-28,46
da0f943a-a02f-4069-80e2-ae8cc8149434,10474,Fire,1772.78,Paid,2025-06-09,21
b73b41eb-6cdd-4907-934e-2a1a71ab5bec,10696,Fire,397.61,Denied,2025-01-25,40
9653aca1-89f1-4af3-b111-ea889e43428a,10455,Fire,555.54,Open,2024-02-15,40
e5b0e26c-fce7-4337-89db-7db491044df0,10452,Liability,265.09,Paid,2024-08-02,47
9d3bbddf-37f4-4d9b-8322-8e52f03dbc3d,10872,Medical,677.24,Paid,2021-09-15,12
3dd0f70f-f0f7-4ec7-94cc-56c86f52e5b0,10519,Liability,2311.68,Paid,2024-05-22,19
5d2ce25d-2567-4e1c-820f-78dee150dcc7,10729,Accident,642.67,Paid,2024-07-09,2
45f23aeb-f65b-499a-995f-fe1bee84c5b6,10244,Medical,1143.12,In Review,2023-11-09,8
15340d26-22f5-4526-9370-159540c2b94e,10266,Accident,859.25,Closed,2024-12-06,27
c6c8c1f2-759c-44cc-9299-4afa9fecbed7,10009,Medical,1002.53,Paid,2024-08-29,23
649dad8a-b0d9-46a3-acf8-0fa368f41867,10328,Liability,869.47,Closed,2024-11-09,14
ffb43418-e5e3-4ede-b2c2-7ef8afb64b4d,10341,Theft,476.07,In Review,2023-09-15,45
e4c44ab1-1c89-4745-8434-10cd74f1a952,10252,Fire,437.45,Paid,2024-01-26,5
d6d24db5-9564-41a5-b34e-b619562af43c,10381,Fire,229.11,Paid,2024-07-17,36
f5441141-742d-4e9e-83ac-9a7e2709c45b,10960,Fire,1883.08,Closed,2024-06-14,8
70f7ff60-cb86-41c0-a66c-2dd6ff34091b,10943,Fire,1381.86,Paid,2023-01-09,47
0235a0d7-bc84-4485-8210-3d60e4f45436,10833,Liability,675.35,In Review,2023-08-10,2
872396b0-5af8-4dc6-8734-e04750c001cc,10421,Accident,1645.29,Paid,2024-07-07,22
518badb6-becf-4a23-85e2-aa36581425e9,10427,Medical,1136.31,Open,2025-04-26,3
03343ed8-5a10-4a56-bc1c-4918e3ee8d34,10968,Accident,1037.46,Paid,2023-07-03,41
49a72586-668f-47b9-b6a6-6d0dd5f1edc9,10805,Medical,1206.75,Closed,2025-05-05,35
913a8aa3-e3aa-4e03-9051-1dbac34e91f3,10301,Fire,332.44,Paid,2024-01-08,27
a166f218-60be-4592-b67f-e16ba7ed4b82,10910,Theft,1023.21,Closed,2021-09-09,20
4bf18227-81e5-4b28-97af-e1f93739b578,10428,Liability,661.58,In Review,2022-08-08,21
0bab340e-e4dc-46fe-9ebb-7af824ffaf47,10540,Liability,176.98,Denied,2022-10-20,14
348f7cd2-95b3-487d-93a3-3db1645e777e,10698,Liability,1838.76,In Review,2024-03-11,23
ad5c58e9-0589-48ea-b27c-7070d3154e47,10906,Theft,1744.45,Open,2024-01-17,18
d51f3f9f-5607-4d31-b670-ad8db16e82c7,10899,Theft,160.78,Paid,2024-09-04,25
545da919-17c1-40a0-a4b8-8b27f5b96f74,10301,Liability,45.76,Closed,2025-01-10,37
573bb376-1c61-4607-9a76-56605c189ec9,10094,Liability,492.76,Paid,2023-03-24,39
36e74ca7-6237-4207-98d5-427a5873efb1,10903,Theft,641.18,Closed,2024-07-01,49
c45b325f-357d-42ab-aeba-76f43e6b8572,10809,Fire,1037.29,In Review,2023-02-16,21
2f33ecf4-0200-4880-b05e-7604facd85e9,10023,Theft,871.24,Paid,2024-02-20,6
52ed1e73-ba21-46ab-b072-47d7295793db,10075,Medical,875.34,Closed,2024-08-08,24
b9046280-7acd-4c8e-9c84-e53ef11f234a,10801,Medical,356.96,Closed,2025-03-04,20
673d3130-1b08-4af4-8e74-29c9c3ae9eb9,10189,Accident,208.16,Denied,2023-12-07,12
b386d465-c9ca-4c7c-ad8d-7b5765f9dde3,10969,Theft,1591.74,Paid,2023-09-04,3
e60aee07-5cad-4a2b-b86a-6b6aace16bf4,10246,Accident,419.03,Open,2025-02-16,29
49b365c4-3833-4be5-8756-90cbb625cf28,10761,Liability,613.09,Paid,2025-04-10,31
f935cd66-c559-4ac6-91da-5f6167b0c6ae,10912,Liability,808.98,Paid,2024-03-04,22
4af59608-e585-4196-adb0-f3a62135ef97,10546,Medical,385.65,In Review,2024-12-05,34
3f95cbb8-2b79-49cc-9397-1fde7d291e44,10943,Fire,1881.37,Closed,2023-11-25,10
aae81fac-a474-468e-8a0c-bcc7c13a2a03,10932,Theft,358.4,Closed,2024-06-05,34
e380780b-772f-4a71-8c07-675a6f5e3f1b,10328,Accident,835.74,Paid,2024-09-19,3
bfdf0d57-e35d-43a5-8369-4168972cb60e,10035,Medical,2551.85,Paid,2024-11-21,34
e23131e1-1a64-4405-96c5-b9b6c1436a7a,10628,Theft,1829.42,Paid,2024-10-22,3
3ee068c0-f869-4e18-ac4d-89d2cc48a054,10935,Liability,228.67,Closed,2023-08-10,22
788fd800-3205-4d16-bbef-3041cc375027,10731,Medical,592.28,Closed,2025-06-01,7
ff9b3f05-c21c-493a-8b62-13a4f477d824,10698,Liability,522.32,Closed,2025-01-14,48
1363ced2-ebe0-4712-a9e1-bcf00909b54f,10747,Fire,1097.78,Paid,2025-03-01,49
bebc4778-4a9d-47e2-8bf1-36dfec7b93de,10894,Fire,1277.72,In Review,2024-10-05,14
2483438f-cdc9-498c-be58-86c1eab5a821,10605,Fire,328.89,Paid,2024-09-25,19
3e3f48b8-6238-4097-b3e5-9fd5e08b59de,10463,Fire,1974.77,Denied,2023-08-17,50
06d40ccf-ae86-4f4a-a7f5-14b2711f3639,10841,Medical,134.78,In Review,2024-12-07,18
030a5249-b71e-415a-aa99-8257a688dcae,10275,Accident,381.26,Paid,2024-12-04,8
b84b2785-2df0-44e5-abbf-5a44ff6f7d0d,10959,Theft,594.83,Open,2024-06-22,36
11fcd9a4-c618-4f0e-82e6-3987f3d12034,10383,Liability,1006.38,Paid,2025-04-11,35
c38ab419-dfc5-4cca-9777-ad37ec82e0fa,10159,Fire,588.67,Denied,2025-02-04,18
d437f969-030f-4bd2-af8d-a125e842b450,10098,Accident,1444.72,Open,2023-01-03,19
15b285f1-fd50-444f-896b-176cc7de4b5a,10313,Liability,250.92,Paid,2024-09-27,5
84973231-fd33-473b-b2de-d714dbc49f91,10970,Fire,637.7,In Review,2021-04-26,22
e22ee3c1-1e53-421d-b38d-b24eade30128,10403,Liability,636.16,Paid,2024-03-16,9
4ec6f445-a55b-41fc-98e0-a87d32360ee9,10020,Theft,416.6,Paid,2024-10-20,44
8700897d-4628-47e7-9646-f784c0be98e5,10137,Theft,346.6,Paid,2023-03-25,4
32df64f1-ee8c-4f30-8116-66d7b1d09860,10698,Theft,1718.31,Paid,2024-08-19,12
471c02ba-3911-4a8c-9575-8d64e4706e67,10429,Liability,263.79,Closed,2025-01-11,41
9bbca864-b47a-4cd5-841e-c6f16e2190c1,10744,Medical,490.43,In Review,2025-03-07,20
e2790b21-2a16-4bb3-a6ec-470db9953640,10832,Fire,1438.54,Closed,2024-05-28,46
ea03835d-0fd8-466e-90e0-934a2ae04b7e,10105,Liability,497.61,Paid,2023-05-11,49
9fd61baa-8da4-4220-ad54-8feef12c80b3,10213,Medical,609.64,Denied,2023-08-19,6
718fff28-cc81-4556-bdc1-d23a897b929b,10855,Medical,663.62,Paid,2025-04-19,20
cf38cdc0-6aee-4c3e-b8c7-7de7f44d8f3e,10070,Medical,2356.28,Paid,2025-01-27,15
5fd19141-7bdb-4da8-87fc-9df08926002a,10400,Accident,1877.53,Closed,2022-12-10,40
51fceebf-cd02-41be-8353-7c4c381b4452,10196,Fire,1116.06,Open,2025-04-03,26
5a068a83-df7f-4df8-ab72-c00a3f90ab32,10359,Accident,2570.4,In Review,2023-03-17,43
f440d4b9-ccca-4029-aaa3-8232bbe8e407,10550,Fire,440.51,Closed,2024-01-15,21
72aee952-ec18-4a0a-ad0e-c9c167a207d3,10435,Medical,515.07,Paid,2022-01-14,5
912cd3de-d9e7-4df7-9a64-f526ac6d3cf3,10581,Medical,1446.59,Paid,2025-02-10,31
be8e50f9-e2e7-40e4-af3f-9e2277423288,10902,Medical,89.0,Closed,2025-05-11,19
f4830d0b-7d59-44d9-b159-3205a7ecd197,10277,Fire,2190.16,In Review,2023-12-23,9
788cdf34-90e1-45ae-8db1-83938c428b8c,10364,Liability,955.26,Paid,2025-02-05,46
e9b32f22-0a05-4640-ba5c-ba586518c810,10533,Theft,2497.53,Paid,2024-06-28,42
3a9a66ad-d7d3-4f64-a030-21c1843451c0,10163,Theft,257.03,Closed,2022-12-16,35
d42d805c-bcc3-45fc-8074-2b3f7813d000,10251,Medical,953.69,Paid,2024-09-27,27
9cb12ed9-c03f-4bb6-bf81-14a2177f793d,10585,Accident,251.83,In Review,2021-10-29,36
cc593d90-3981-4c31-a115-e16ea13b0495,10330,Accident,394.45,Open,2024-02-17,25
bc0605e0-8f9d-44e7-afea-a4f213027619,10382,Theft,518.48,Paid,2025-01-25,45
eb729619-f6c8-47e4-acf5-6d1f6fd890fc,10890,Liability,729.56,Paid,2025-02-11,28
5760148f-9d7d-4e13-bfd9-89e470045494,10133,Liability,617.41,Closed,2021-03-10,35
13dc9248-d0ca-467b-8bd0-cdb832023095,10520,Accident,335.33,Paid,2022-12-11,43
66592753-a12b-4e19-b5c5-ba7db7c1e6c9,10155,Theft,673.03,In Review,2024-05-20,46
3d6beb6a-a293-4526-8a28-53f7547c07f9,10773,Liability,285.78,Closed,2024-04-01,8
6c72e270-ee0a-48f1-96ed-318bb26de231,10759,Liability,771.52,Denied,2024-05-05,21
b8de6368-13e2-4a00-8f86-ba17c10b7d61,10607,Liability,451.8,Paid,2024-09-15,29
18f1f045-fc85-4e24-a90d-40a8e4e7f22a,10395,Accident,1029.91,Paid,2024-10-01,26
52c2ea82-2cf9-47f3-87b0-9a2604043680,10431,Theft,463.4,Denied,2024-03-29,44
7ef794a2-c60d-4542-a97a-2ef492d23f40,10100,Liability,378.71,Closed,2021-08-24,25
0610784e-a7cf-4e15-b91c-15be6f6e23b6,10455,Fire,352.9,Paid,2025-03-30,43
c351349a-3325-46ed-a69f-d0f388b41bf6,10256,Theft,1796.09,Paid,2024-09-05,9
5c531b2f-41bb-4ed0-95d7-72c650ac35c8,10228,Liability,1341.6,Open,2024-02-07,41
3aff6482-219e-4b6c-a35d-d12476a18e98,10261,Theft,717.41,Closed,2024-07-18,43
3e66bf81-515e-43bd-be42-10810bda1d17,10523,Accident,1482.59,Paid,2025-02-25,19
5c40dad6-76ef-4c1f-825f-d57daedb5762,10667,Medical,447.3,In Review,2023-06-21,29
9cb4b8f7-4c04-4609-9a1c-2cf37a4fe5c0,10758,Accident,513.87,Paid,2024-07-12,21
1480fd8f-a3ba-4013-a61a-6551f4133e07,10857,Fire,335.73,Denied,2023-01-10,44
1f4ad1cf-c8e3-411d-9c81-0fd5814a9f3e,10785,Fire,476.3,Open,2022-08-13,28
353d7c6e-85af-4d38-b5d5-b699b6963889,10203,Fire,683.01,Open,2024-08-10,38
30ccc071-f78b-4cd9-9837-5df869b9b334,10587,Theft,272.88,In Review,2024-10-14,33
7c2aa1aa-55d6-4ba3-8fd8-64e82c5a4ec3,10791,Medical,235.0,Closed,2025-01-30,19
5843dd19-ba31-4a2b-af9e-bddcba8ba692,10190,Theft,332.09,Paid,2024-12-31,36
fc457089-a60d-4af8-af17-bc1c3529ba34,10148,Theft,1146.51,Paid,2024-12-02,36
7b740d1f-c666-49e0-a501-0f6868f0da14,10380,Fire,555.28,Paid,2024-12-28,19
e08746fa-006d-4125-8abc-c4113d8ff293,10347,Theft,1335.22,Paid,2024-02-20,45
dd7d600a-7c94-42d5-ad4e-f7b952c39726,10931,Liability,337.98,Paid,2023-03-02,21
2eaacfe7-9455-430b-8656-9eee39a6fd3a,10697,Medical,114.95,Paid,2025-02-08,28
070f8419-27f0-426e-9d47-80ff75de3a69,10681,Liability,1837.31,Paid,2023-10-13,12
3c61f210-f510-44d6-ad2e-ef62cb98bae2,10366,Medical,694.21,Paid,2023-08-07,36
03e85ed4-475a-48e5-b088-19699d9a9e9c,10373,Medical,368.42,Closed,2023-12-14,24
55578f94-5274-4a86-bc52-9b0aa0276182,10013,Medical,1605.09,Paid,2023-06-24,43
376a6e20-6876-4f90-ba21-9f6a3fcae508,10718,Accident,772.21,Paid,2022-11-15,5
9ba74685-e382-4c66-b944-ca66d459613a,10812,Theft,1351.64,Paid,2023-04-02,32
5da2afa5-ef85-4e34-904b-8ec49392d8ce,10764,Medical,735.62,Open,2022-11-08,9
c1022edd-70ab-4637-96c2-24423d766783,10115,Theft,571.37,Paid,2023-11-08,27
0313140e-3c57-4d95-8e04-27f1cbcf8f7a,10771,Medical,153.1,Closed,2024-09-27,45
921ba2e3-c834-41cd-b294-048c32e6312a,10260,Liability,360.13,Open,2025-03-31,40
eada4926-a108-4fe7-bf6f-d5a539dfbf14,10367,Accident,460.77,Paid,2023-06-10,28
1d712fae-13c6-4ca5-861c-9d6f3db880a7,10858,Liability,849.45,Closed,2025-05-02,25
57bf4399-9c7f-43c7-bd33-c9c4a0d96470,10360,Fire,994.27,Paid,2024-06-01,28
1f3a2f1a-a6a0-4f60-b998-2805644c4859,10445,Liability,1991.33,Paid,2022-05-31,32
1c95faca-ff42-4a9a-b689-8289334780a5,10063,Accident,1730.31,In Review,2025-01-18,18
9ade863b-b763-48d5-aad4-045c1149fcac,10073,Medical,143.78,Open,2025-02-16,37
09e68529-730c-443f-b273-092fcec91b47,10604,Fire,230.46,Paid,2025-05-21,3
a5ce7852-ad3b-4c37-b46e-4e443290dc56,10329,Liability,993.16,Paid,2023-12-08,24
5a706070-dfa8-4512-9089-3d87a884eee3,10114,Theft,826.47,Denied,2023-12-28,45
7772d9b0-5a2c-4d0e-bcd6-97c03944d40f,10191,Theft,264.08,Paid,2025-05-22,47
edd406d5-83d8-4c39-9ba8-89d88566b861,10913,Liability,819.45,Open,2025-01-28,49
89f352a3-9a0c-4cf9-9160-4587be23c485,10905,Fire,516.37,Paid,2024-03-29,6
09180aad-487f-46fb-aeef-7ea69d2b16f8,10726,Liability,2012.63,Closed,2025-03-12,6
3c49e1a6-178d-49d7-80f9-322ee6b752be,10901,Accident,646.41,Paid,2021-04-08,48
a5d3b267-f371-4091-8b2a-813d0e087841,10625,Theft,1140.12,In Review,2024-12-15,35
6c5ace31-2af4-4052-a4b9-80a151cd64ed,10442,Liability,816.66,Paid,2025-01-18,4
0914392d-eb9e-4559-b3ec-b7c7792b28a5,10263,Fire,238.62,Denied,2024-06-24,1
e02993e6-aec2-49d2-8e7f-f661f60b258e,10036,Medical,835.01,Paid,2025-04-22,31
af2a2b6f-87ca-4d51-b529-f4b3abcda4be,10239,Liability,678.37,In Review,2025-04-26,27
fefd900e-7a6c-462f-9c8a-5d335fdbb9a0,10493,Fire,619.58,Open,2021-02-20,19
aa0c71e7-ef07-47a6-84dc-6994a58e464f,10707,Fire,667.42,Paid,2024-08-18,45
762cb437-a534-4aa1-8eaf-01ecfb1671d6,10642,Liability,149.0,In Review,2023-05-30,47
ebca1acb-6e43-419e-ae74-ea070ad1cf98,10766,Liability,395.4,Paid,2024-02-26,41
bc82194b-5385-4446-98bb-c4bb194cd800,10825,Medical,1247.55,Denied,2025-05-07,37
7e5e170b-6f62-417a-a666-37ef3e603cbb,10870,Theft,1801.85,In Review,2024-08-04,19
dd878dbc-de8d-4fe4-b65a-702311b61f85,10287,Liability,980.73,Paid,2022-01-29,32
a7cd430c-8f03-458b-982f-342bca4539b0,10257,Theft,2765.75,Paid,2024-07-05,5
1cef6bcb-da9e-4af6-ae33-1306e0460eae,10737,Fire,889.14,Paid,2022-08-16,40
e4532bed-84ae-46f6-ab76-c00fe06c3fe5,10756,Fire,2216.86,Paid,2022-04-06,17
e1506deb-b101-4ffc-8fba-3476a37cfbea,10068,Theft,1190.03,In Review,2023-06-22,39
0651cee7-3b30-4c1a-83cc-e229e9a839c0,10778,Accident,570.43,Open,2023-07-06,48
c921ad73-13b3-46e2-9504-391f36fbd3ed,10614,Accident,487.14,In Review,2022-11-02,24
765eec47-7723-416f-a86c-ae6e478dcac8,10594,Accident,870.89,Paid,2024-08-31,45
4ba0f3cf-46e2-4f85-a5c8-d2d2f537e4ba,10385,Accident,774.42,Paid,2024-11-11,34
7948aa20-664a-4c31-bd8d-f56dfc899e6b,10772,Theft,478.82,Paid,2023-07-01,6
b95da607-e9a1-4169-99ee-6af0a56b956f,10258,Accident,258.41,Denied,2024-01-04,10
6ecaff98-f673-4b0f-a850-de7dadfdbb71,10200,Medical,1754.36,Closed,2024-05-30,27
c51b687a-d4c7-4f89-b160-9f2588ddff5a,10224,Medical,736.95,Paid,2025-05-21,29
a0ed1e3a-9b31-4a11-9e5f-6e31ef083104,10657,Accident,860.33,Paid,2025-05-09,47
c5e86f07-5d73-4005-b78c-ef961aa23ecd,10477,Fire,53.6,Paid,2024-08-16,17
8f3895c2-60c0-4ecd-9683-dccc2417bca4,10364,Theft,1056.86,Paid,2025-03-11,30
0aaa7fb1-d350-4da5-ac42-530130bbb235,10462,Medical,1600.47,Paid,2022-04-11,31
2bf39629-d51a-43c7-8aa6-4f64e3396939,10519,Liability,784.44,Paid,2023-08-04,44
d082eba5-a131-48c9-87ad-6acc2baf1f6d,10557,Medical,577.92,Paid,2024-04-10,10
6f520527-2863-44da-9ca6-422d409c1f9a,10500,Liability,1921.02,Closed,2024-03-25,1
80e38735-2502-4c49-b9ca-4382f5078ef7,10109,Fire,595.98,Open,2023-06-25,29
7db5f773-6513-4f5c-8c6f-116c74ddca4b,10515,Medical,181.09,In Review,2024-12-07,34
5f1c67d2-8c5a-413b-b300-154e8b4b5cf2,10898,Theft,835.51,Paid,2023-02-08,35
305b3b92-b8ab-4141-8e79-52f791cc71af,10638,Fire,615.67,Open,2023-06-01,28
1ff0456f-e4d6-4428-ab0f-2fdcaced9fa3,10372,Liability,321.03,Open,2023-11-14,18
cec4d755-e943-4a3a-8c8a-b2243ccf09ab,10854,Fire,1374.98,Paid,2023-05-21,7
9d3413f9-334c-44a1-bccf-0fa5fc922b0b,10163,Fire,1937.03,In Review,2024-02-01,26
40848b8b-bc3b-4478-8202-46c979bea409,10013,Medical,1296.2,Closed,2022-07-29,48
53fc95f5-642a-41e7-b086-f16185080d42,10359,Accident,2737.17,In Review,2023-10-06,38
0da68c81-ce8e-4999-bb32-0d96e710cc97,10622,Accident,102.36,Denied,2022-03-23,44
581aea44-747a-4554-ace3-e7b0869ee4e2,10444,Accident,718.33,Paid,2024-05-28,1
598d530e-e959-4a4d-8c2e-23d0533b041e,10070,Theft,625.38,Closed,2025-03-01,1
19bffcdd-f518-4d93-abe6-06330f4eda4a,10881,Medical,730.88,Paid,2025-05-06,7
39023001-5502-41c9-af29-2af1496abcf5,10007,Medical,149.2,Paid,2024-08-31,47
f496da17-9677-4922-867f-a946f3132941,10252,Fire,780.22,Paid,2023-09-24,3
7f509fce-948f-467a-8524-ecb953a8e875,10771,Theft,164.21,In Review,2022-09-09,4
